37.01	5E-06	1E-06
37.21	4E-06	1E-06
37.41	5E-06	1E-06
37.61	4E-06	1E-06
37.81	3E-06	1E-06
38.01	2E-06	1E-06
38.21	3E-06	1E-06
38.41	2E-06	1E-06
38.61	2E-06	1E-06
38.81	2E-06	1E-06
39.01	2E-06	1E-06
39.21	3E-06	1E-06
39.41	3E-06	1E-06
39.61	4E-06	1E-06
39.81	3E-06	1E-06
40.01	2E-06	1E-06
40.21	3E-06	1E-06
40.41	2E-06	1E-06
40.61	2E-06	1E-06
40.81	3E-06	1E-06
41.01	3E-06	1E-06
41.21	2E-06	1E-06
41.41	2E-06	1E-06
41.61	2E-06	1E-06
41.81	2E-06	1E-06
42.01	2E-06	1E-06
42.21	3E-06	1E-06
42.41	2E-06	1E-06
42.61	2E-06	1E-06
42.81	2E-06	1E-06
43.01	3E-06	1E-06
43.21	2E-06	1E-06
43.41	1E-06	0
43.61	3E-06	1E-06
43.81	2E-06	1E-06
44.01	2E-06	1E-06
44.21	2E-06	1E-06
44.41	2E-06	1E-06
44.61	2E-06	1E-06
44.81	2E-06	1E-06
45.01	2E-06	1E-06
45.21	2E-06	1E-06
45.41	2E-06	1E-06
45.61	2E-06	1E-06
45.81	1E-06	1E-06
46.01	2E-06	1E-06
46.21	2E-06	1E-06
46.41	1E-06	0
46.61	1E-06	0
46.81	1E-06	0
47.01	3E-06	1E-06
47.21	2E-06	1E-06
47.41	3E-06	1E-06
47.61	2E-06	1E-06
47.81	1E-06	0
48.01	1E-06	0
48.21	1E-06	1E-06
48.41	0	0
48.61	0	0
48.81	0	0
49.01	1E-06	0
49.21	0	0
49.41	2E-06	1E-06
49.61	0	0
49.81	1E-06	1E-06
50.01	2E-06	1E-06
50.21	2E-06	1E-06
50.41	1E-06	0
50.61	2E-06	1E-06
50.81	0	0
51.01	0	0
51.21	1E-06	0
51.41	2E-06	1E-06
51.61	0	0
51.81	0	0
52.01	0	0
52.21	0	0
52.41	1E-06	1E-06
52.61	1E-06	0
52.81	0	0
53.01	1E-06	0
53.21	0	0
53.41	1E-06	1E-06
53.61	1E-06	0
53.81	0	0
54.01	0	0
54.21	0	0
54.41	2E-06	1E-06
54.61	0	0
54.81	0	0
55.01	0	0
55.21	0	0
55.41	0	0
55.61	0	0
55.81	0	0
56.01	2E-06	1E-06
56.21	0	0
56.41	1E-06	0
56.61	1E-06	0
56.81	0	0
57.01	1E-06	0
57.21	1E-06	0
57.41	0	0
57.61	0	0
57.81	0	0
58.01	1E-06	0
58.21	0	0
58.41	0	0
58.61	0	0
58.81	0	0
59.01	0	0
59.21	0	0
59.41	1E-06	1E-06
59.61	0	0
59.81	1E-06	0

